ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp,Weight,teff_gspphot,radius_gspphot,teff_gspspec,logg_gspspec,teff_esphs,logg_esphs,tic,tmag,noise
48873,22,-1,,6084910451511649664,195.5313,-48.5816,5.253,8.59,0.51,0.01,6941.1376953125,2.1928999423980713,nan,nan,nan,nan,404235930,8.3246,0.0004838104839662898
48965,22,-1,,5965794928048291200,257.9577,-41.9982,6.482,8.83,0.58,0.01,6533.7451171875,1.7354999780654907,6740.0,4.239999771118164,nan,nan,382586203,8.5278,0.0005015928907721607
48979,22,-1,,5900237990363571584,224.628,-51.8381,8.107,8.09,0.46,0.01,7012.0458984375,1.7095999717712402,7008.0,4.090000152587891,nan,nan,312963420,7.8486,0.00047850118713591364
49176,22,-1,,4036204621746668672,270.8516,-38.1054,5.907,7.97,0.12,0.01,nan,nan,nan,nan,8908.880859375,4.172624111175537,327389840,7.928,0.0004790385261580616
49318,22,-1,,5568807149492195968,96.7466,-44.1227,9.726,7.85,0.61,0.0,6405.89501953125,1.8961999416351318,6488.0,4.150000095367432,nan,nan,232037378,7.5305,0.0004736480314957407
49410,22,-1,,6015513091503312512,236.8155,-32.6152,9.528,8.51,0.62,0.02,6382.06494140625,1.4895999431610107,6525.0,4.21999979019165,nan,nan,99294977,8.1847,0.0004812375287768445
49417,22,-1,,5996668974054811008,241.8567,-40.6195,5.191,10.66,0.91,0.05,6137.39599609375,1.309399962425232,6391.0,4.46999979019165,nan,nan,374638121,10.1883,0.0005899757380458232
49602,22,-1,,6026042083630442880,253.4973,-34.2229,4.573,10.25,0.76,0.01,6844.88623046875,1.541599988937378,6339.0,3.7699999809265137,nan,nan,33933837,9.8512,0.0005688767385376955
49655,22,-1,,6121732443086160384,209.9425,-35.8625,6.176,9.9,0.65,0.03,6321.01025390625,1.2294000387191772,6440.0,4.239999771118164,nan,nan,112183210,9.5556,0.0005220120974743146
49690,22,-1,,5994738506500381312,239.2455,-42.8842,5.801,9.72,0.79,0.27,6609.6142578125,1.5910999774932861,nan,nan,nan,nan,255263576,9.3036,0.000519259139996219
49765,22,-1,,5825837710683038336,235.8964,-64.6894,7.265,9.17,0.61,0.01,6411.2744140625,1.4127000570297241,nan,nan,nan,nan,424054713,8.8434,0.0004998750279598968
49819,22,-1,,6023009458701741440,244.6625,-35.4086,7.493,8.6,0.6,0.14,6579.0966796875,1.7460999488830566,nan,nan,nan,nan,96631952,8.2949,0.0004839955480568952
49822,22,-1,,5192826846272010880,115.3603,-85.9161,7.549,8.06,0.41,0.01,7179.880859375,1.8198000192642212,6843.0,3.869999885559082,nan,nan,405252236,7.854,0.00047675352320680097
49894,22,-1,,6121968219610778496,209.5688,-35.1784,5.219,9.88,0.68,0.01,6129.0625,1.5374000072479248,6323.0,4.059999942779541,nan,nan,112103193,9.5175,0.00052009170499741
49980,22,-1,,3603766221801927680,203.5489,-17.0743,7.236,8.8,0.64,0.0,6460.09423828125,1.711899995803833,6502.0,4.03000020980835,nan,nan,422350480,8.46348,0.0004857155748646257
50107,22,-1,,6716276966215745664,281.5831,-42.4587,6.075,8.61,0.47,0.06,7044.31298828125,1.844099998474121,nan,nan,nan,nan,182229308,8.3595,0.0004841538023751661
50108,22,-1,,5305277680038346240,144.3798,-59.8898,5.467,6.85,0.36,0.0,7662.91796875,4.046999931335449,nan,nan,nan,nan,440324158,6.6657,0.0004691701241584014
50306,22,-1,,5994826707951507200,239.1745,-42.3232,6.356,8.09,1.01,0.15,15001.2822265625,2.5208001136779785,nan,nan,nan,nan,255191560,7.5667,0.00047465146779585244
50381,22,-1,,6068828375974014336,204.0338,-52.7137,7.288,8.22,0.33,0.13,7569.80712890625,1.5822999477386475,nan,nan,7604.2353515625,4.0546956062316895,241308672,8.0608,0.00048039918974786234
50405,22,-1,,5953645324571793536,259.5227,-42.8982,8.103,7.62,0.18,0.12,9418.724609375,1.4829000234603882,nan,nan,nan,nan,216904777,7.556,0.00047638146439935947
50500,22,-1,,6099886349638035456,218.7721,-43.5546,7.878,7.78,0.35,0.2,7516.462890625,1.7822999954223633,nan,nan,7614.40185546875,4.029609680175781,128119540,7.6074,0.00047444601216733995
50501,22,-1,,5931906261764464384,245.2442,-54.9144,6.461,7.7,0.37,0.01,7341.1142578125,2.3571999073028564,nan,nan,nan,nan,208851484,7.5164,0.00047576129140392036
50552,22,-1,,5954527476495436800,269.4897,-44.7926,10.322,8.15,0.67,0.01,6197.39453125,1.6612999439239502,6347.0,4.190000057220459,nan,nan,23826956,7.8002,0.0004768455593960011
50747,22,-1,,5860588467228211968,185.2877,-65.8359,7.997,8.31,0.51,0.03,6782.173828125,1.6848000288009644,nan,nan,nan,nan,310556491,8.0409,0.0004839528216861507
50764,22,-1,,4052640400818155264,273.9132,-26.3278,7.96,8.24,0.45,0.01,7014.77197265625,1.6418999433517456,nan,nan,nan,nan,404923301,8.01452,0.00048210047589716245
50820,22,-1,,6063724889685860608,203.1767,-55.8277,10.867,8.02,0.55,0.15,6598.3974609375,1.499500036239624,nan,nan,nan,nan,457178653,7.7348,0.0004769632050811495
50850,22,-1,,5908313559651506176,225.9981,-43.7397,7.626,8.45,0.36,0.11,nan,nan,nan,nan,7662.17919921875,4.255504608154297,335139519,8.2691,0.0004830394155324196
50989,22,-1,,6010997328529547904,239.5227,-35.5347,6.232,9.4,0.64,0.01,6443.95654296875,1.4946999549865723,6431.0,4.25,nan,nan,386944962,9.0688,0.000503232796158742
51044,22,-1,,5882118176176040064,232.3867,-58.3517,10.721,6.98,0.26,0.03,nan,nan,nan,nan,8466.95703125,4.355898380279541,414090037,6.8561,0.00047102310599084695
51055,22,-1,,5245074230075552128,155.742,-66.9014,8.155,4.91,-0.17,0.07,13514.5673828125,3.371999979019165,nan,nan,14969.447265625,3.7336316108703613,344404782,5.101,0.0004657160746181695
51167,22,-1,,6065984179910876032,208.0121,-52.81,10.74,7.5,0.38,0.17,7371.30126953125,1.6004999876022339,nan,nan,nan,nan,241660079,7.3025,0.0004723894062631731
51304,22,-1,,6739410587781010304,292.0859,-37.2062,5.645,9.0,0.69,0.0,7581.755859375,1.8631000518798828,7357.0,4.309999942779541,nan,nan,269452393,8.639,0.000489516663823236
51423,22,-1,,5993836769532339200,244.8117,-40.8209,6.369,8.83,0.64,0.14,7058.02392578125,1.8838000297546387,6964.0,3.9200000762939453,nan,nan,3243257,8.5019,0.0004905963809190165
51429,22,-1,,6011053953378953472,240.5771,-35.2701,7.678,8.55,0.51,0.27,6802.880859375,1.5673999786376953,nan,nan,nan,nan,93610654,8.2863,0.00048331420666570835
51439,22,-1,,5516645733765290880,124.5806,-47.1349,4.491,8.7,0.52,0.01,6830.0107421875,2.438800096511841,6422.0,3.5299999713897705,nan,nan,82579679,8.4327,0.0004894710946846661
51440,22,-1,,6123156718663843456,213.3496,-33.5184,7.069,7.75,0.45,0.09,7061.259765625,2.3273000717163086,nan,nan,nan,nan,323269451,7.513,0.00047349182573915764
51728,22,-1,,6354979403828027136,324.7366,-79.4427,15.331,6.04,0.64,0.01,6363.57470703125,2.8808999061584473,6331.0,3.809999942779541,nan,nan,354944747,5.713,0.0004664080500154111
51809,22,-1,,6204792540747132544,226.0445,-31.9369,7.591,8.46,0.45,0.17,7217.71728515625,1.5507999658584595,nan,nan,nan,nan,75735567,8.2296,0.0004817308759619447
52012,22,-1,,6011129063768360832,240.0376,-35.0178,4.787,10.88,0.91,0.0,6424.25732421875,1.2338000535964966,6442.0,4.710000038146973,nan,nan,93286589,10.4079,0.0005997893120671484
52114,22,-1,,5903588442799783424,226.2975,-47.576,7.17,9.03,0.55,0.3,6667.14697265625,1.3902000188827515,6782.0,4.340000152587891,nan,nan,335454137,8.747,0.0004952295512750852
52170,22,-1,,6333559405489904768,222.5155,-7.1648,8.221,8.3,0.72,0.0,6099.19287109375,2.081700086593628,6389.0,4.190000057220459,nan,nan,26223771,7.92649,0.0004775514674556221
52330,22,-1,,6023214036588135296,244.9755,-34.5184,4.654,9.08,0.44,0.02,9712.6943359375,1.7562999725341797,nan,nan,8909.3720703125,4.123441696166992,210543142,8.8639,0.0004976024861463188
52377,22,-1,,5560283219960675584,110.5603,-42.9746,5.737,10.53,0.75,0.0,5914.3671875,1.0964000225067139,6500.0,5.5,nan,nan,59897771,10.132,0.0005687884913377455
52575,22,-1,,5942675011702530176,250.5831,-46.6474,6.211,9.28,0.67,0.0,6202.86767578125,1.6154999732971191,6445.0,4.130000114440918,nan,nan,233558430,8.9331,0.0005332096051880118
52583,22,-1,,6709096021416580096,280.1949,-44.3082,6.398,9.56,0.59,0.0,6470.53955078125,1.3178000450134277,6379.0,4.199999809265137,nan,nan,339917949,9.2516,0.0005091644648061358
52626,22,-1,,5560410277972890112,111.9143,-42.1549,4.985,9.57,0.6,0.01,6511.365234375,1.6337000131607056,nan,nan,nan,nan,60249269,9.2552,0.0005118209208050028
52907,22,-1,,6302692575045100032,211.4666,-12.7033,11.267,8.19,0.6,0.0,6426.25732421875,1.4277000427246094,nan,nan,nan,nan,385433140,7.8778,0.000476997125596073
52919,22,-1,,5560537928701420032,111.7891,-41.0555,5.214,8.36,0.08,0.0,8859.2119140625,1.6409000158309937,nan,nan,nan,nan,173380197,8.3521,0.00048489645443117115
52989,22,-1,,5357471874959136384,156.2214,-52.5516,6.896,8.27,0.29,0.09,7784.12158203125,1.5055999755859375,nan,nan,nan,nan,446604183,8.1309,0.0004848119158757916
53000,22,-1,,6100404013458686592,222.7445,-42.8226,6.868,6.8,0.18,0.13,9385.3193359375,2.625999927520752,7500.0,4.0,nan,nan,129948345,6.7241,0.00046900993941140353
53153,22,-1,,4118276361533290624,263.898,-20.9994,6.786,9.18,0.71,0.02,6578.984375,1.6155999898910522,6649.0,4.21999979019165,nan,nan,232925313,8.8045,0.0005007517140802908
53214,22,-1,,6066230023836182016,206.8042,-52.4863,5.583,8.55,0.32,0.0,nan,nan,nan,nan,7748.55029296875,3.9739644527435303,241553467,8.3914,0.00048633164074665517
53243,22,-1,,6006310660211768704,233.0172,-38.6228,18.075,6.18,0.29,0.02,7721.27685546875,1.556399941444397,nan,nan,nan,nan,149652741,6.0416,0.0004670134870800278
53273,22,-1,,6002393203373007104,232.587,-41.9201,7.046,8.46,0.39,0.24,7291.5830078125,1.5037000179290771,nan,nan,nan,nan,153079295,8.2641,0.0004831515082047698
53294,22,-1,,6075287697550492416,192.6381,-52.2346,7.046,7.58,0.27,0.02,10551.888671875,1.9263999462127686,nan,nan,8318.6416015625,4.052463531494141,166242293,7.4479,0.00047334913337184284
53460,22,-1,,6085052322872017152,197.3647,-48.5247,5.697,6.72,0.61,0.0,6311.4609375,9.789299964904785,nan,nan,nan,nan,244956310,6.4034,0.00046791726266353755
53620,22,-1,,5311467483832072832,138.6876,-53.6451,8.323,8.89,0.64,0.0,6289.7666015625,1.431399941444397,6333.0,4.070000171661377,nan,nan,461794638,8.5462,0.000497139824555582
53773,22,-1,,6008413510565572096,238.0783,-39.5161,7.403,8.07,0.26,0.25,7865.359375,1.5157999992370605,nan,nan,nan,nan,296483317,7.9532,0.0004785706089780517
53861,22,-1,,6168210551938298880,202.6021,-33.3307,6.953,8.73,0.5,0.0,6856.1162109375,1.6024999618530273,nan,nan,nan,nan,405537512,8.475,0.0004859603277396245
53938,22,-1,,5423790533689787008,139.2415,-45.0119,5.93,6.72,0.01,0.01,10424.630859375,2.7114999294281006,8948.0,4.03000020980835,nan,nan,75579180,6.7503,0.00047003292035336774
54033,22,-1,,6027429151877499904,252.2084,-31.9071,6.232,9.08,0.78,0.03,nan,nan,6501.0,4.269999980926514,nan,nan,97903198,8.6661,0.0004937836709029257
54301,22,-1,,5247826101524781568,137.9878,-67.7216,9.162,7.14,0.53,0.04,6670.01708984375,2.577500104904175,nan,nan,nan,nan,303312575,6.8627,0.00046962863568896803
54437,22,-1,,4709805100356505600,13.1505,-63.741,17.275,6.89,0.61,0.0,6341.45068359375,1.729699969291687,6549.0,4.239999771118164,nan,nan,234511278,6.57,0.00046839508998038364
54458,22,-1,,5517117969704876544,119.5473,-49.4895,5.4,9.05,0.54,0.0,6664.9150390625,1.823199987411499,nan,nan,nan,nan,269562937,8.7652,0.0004949792953008259
54603,22,-1,,5339115116039524096,169.5258,-59.5651,6.238,10.2,0.7,0.0,6055.9326171875,1.1165000200271606,6315.0,4.800000190734863,nan,nan,450716635,9.8306,0.0006241834780344913
54637,22,-1,,6067807032757457792,196.6481,-54.2927,7.109,7.87,0.37,0.0,7400.263671875,2.063499927520752,nan,nan,nan,nan,253393942,7.6827,0.000475836364984641
54734,22,-1,,5834930229549930240,240.9735,-58.1167,10.466,8.32,0.66,0.07,6220.1357421875,1.698099970817566,6395.0,4.190000057220459,nan,nan,426453339,7.976,0.0004818698019005499
54950,22,-1,,4379829321418679680,255.5662,-1.8484,8.064,9.5,0.81,0.01,6165.2587890625,1.295300006866455,6425.0,4.309999942779541,nan,nan,176210368,9.07464,0.0005016974162473693
55018,22,-1,,5217550739613796736,142.8489,-74.1553,9.89,8.5,0.62,0.03,6372.283203125,1.4052000045776367,nan,nan,nan,nan,452592416,8.1784,0.0004811842046724344
55143,22,-1,,6012593235290102272,232.6534,-37.6902,7.543,7.79,0.37,0.13,7401.66162109375,1.9502999782562256,nan,nan,nan,nan,149428565,7.6058,0.0004744393347660088
55207,22,-1,,4039043599504354944,271.2542,-35.4147,5.113,8.3,0.07,0.0,9882.8310546875,2.0074000358581543,8000.0,4.880000114440918,9990.228515625,4.125105857849121,194720468,8.3013,0.0004859198347126896
55256,22,-1,,6368016725516227840,300.1493,-72.9111,31.867,3.86,-0.02,0.02,9950.83984375,1.8375999927520752,nan,nan,nan,nan,469811127,4.0009,0.0004650992606495404
55269,22,-1,,6110115278109271808,211.5114,-41.1797,7.754,4.26,-0.3,0.21,18871.333984375,5.041100025177002,8000.0,5.320000171661377,nan,nan,179292555,4.5636,0.0004653313583982562
55270,22,-1,,5941492693109589248,246.243,-48.6015,8.144,8.21,0.44,0.21,7129.64453125,1.5757999420166016,nan,nan,nan,nan,2743109,7.9831,0.0004874375563209664
55614,22,-1,,6059357762620521472,186.0759,-58.9765,9.712,8.4,0.57,0.06,6571.72900390625,1.4282000064849854,nan,nan,nan,nan,401137605,8.1033,0.00048467693483517766
55853,22,-1,,5402213958015309568,169.4116,-34.7374,20.554,6.32,0.58,0.0,6483.005859375,1.8056000471115112,6477.0,3.9600000381469727,nan,nan,23583692,6.0214,0.0004669510450662143
56038,22,-1,,5895611863911960960,212.7615,-55.4477,6.263,7.72,0.29,0.01,8081.90283203125,2.194999933242798,nan,nan,nan,nan,210636260,7.5785,0.00047543259697502136
56083,22,-1,,5415821204685809536,155.5722,-43.2149,6.631,8.84,0.64,0.04,6380.5546875,1.8549000024795532,nan,nan,nan,nan,102691227,8.5058,0.00048787731782574316
56084,22,-1,,5972194910385133184,258.0674,-39.5073,15.355,5.64,0.04,0.03,9095.4091796875,1.8425999879837036,nan,nan,nan,nan,225263020,5.6654,0.0004666954302158216
56091,22,-1,,5899542995920975360,217.587,-49.5192,14.961,5.36,0.05,0.05,8994.7734375,2.06820011138916,8000.0,4.860000133514404,nan,nan,457557304,5.3815,0.0004659929878055778
56098,22,-1,,5953058803840740864,259.3802,-44.7778,5.199,8.31,0.19,0.01,10064.1611328125,1.7137999534606934,nan,nan,9394.787109375,4.038383483886719,216802683,8.2427,0.00048726008731085374
56329,22,-1,,6170485544575679104,207.9565,-32.9942,11.098,4.48,-0.2,0.06,14636.6279296875,2.9927000999450684,8619.0,5.519999980926514,nan,nan,111835484,4.7056,0.00046541094380480246
56348,22,-1,,5964139716386497920,254.1143,-44.8559,4.911,9.63,0.81,0.0,6744.2138671875,1.9823999404907227,nan,nan,nan,nan,247649196,9.2068,0.0005498410552437524
56352,22,-1,,6198599507144514432,223.2127,-37.8032,6.956,4.96,-0.24,0.16,15463.7509765625,3.3541998863220215,nan,nan,nan,nan,160444291,5.1919,0.00046578110229371497
56474,22,-1,,5240229850593990272,166.2338,-65.4151,7.185,8.79,0.55,0.02,6922.51025390625,1.6089999675750732,nan,nan,nan,nan,466577705,8.5008,0.000492876906610236
56509,22,-1,,5244242415174856192,145.4197,-67.9393,6.056,8.53,0.28,0.03,10348.5546875,1.4154000282287598,nan,nan,8027.8251953125,4.15247106552124,370880210,8.4005,0.00048583115133169706
56660,22,-1,,5565165566982921856,107.4395,-38.4064,6.777,9.23,0.6,0.0,6617.66748046875,1.3873000144958496,6480.0,4.269999980926514,nan,nan,157662502,8.9115,0.0004980760827510911
56673,22,-1,,5941997304562555136,247.2119,-47.2886,5.609,9.68,0.73,0.05,6710.14892578125,1.519700050354004,nan,nan,nan,nan,225825488,9.2914,0.0005561868820372944
56728,22,-1,,6757495939165742208,286.1044,-31.0472,6.272,5.45,0.09,0.03,9509.9501953125,4.820899963378906,nan,nan,nan,nan,425572138,5.45747,0.0004660676057272906
56768,22,-1,,6202135364741944448,223.709,-36.1533,4.694,8.92,0.41,0.0,7414.76513671875,2.0076000690460205,nan,nan,7568.52880859375,3.9796876907348633,160689879,8.7088,0.00049123946206931
56799,22,-1,,5998676819707873408,241.648,-36.8024,8.175,4.11,-0.26,0.2,15350.951171875,5.98799991607666,nan,nan,nan,nan,70041394,4.4109,0.00046525821992221544
56817,22,-1,,6074305863722610944,187.7125,-55.3413,8.6,7.95,0.47,0.02,6951.197265625,1.7628999948501587,nan,nan,nan,nan,272406021,7.7129,0.0004764380761434843
56845,22,-1,,5621349339856172928,135.9143,-39.0335,7.55,8.86,0.62,0.01,nan,nan,6399.0,4.099999904632568,nan,nan,191671357,8.5281,0.000493194337867437
56849,22,-1,,5241458589206104448,161.0135,-63.1726,5.643,9.59,0.61,0.04,6514.43310546875,1.4564000368118286,nan,nan,nan,nan,390754225,9.2656,0.0005316450690717374
56942,22,-1,,6703542834860701824,275.0883,-49.1277,8.247,7.88,0.39,0.05,7261.04443359375,1.7674000263214111,6991.0,3.940000057220459,nan,nan,326825252,7.6821,0.00047514029649290264
57261,22,-1,,6099006705976096384,217.2664,-46.3208,8.222,9.01,0.64,0.0,6269.220703125,1.3854000568389893,6442.0,4.150000095367432,nan,nan,127373704,8.6726,0.0004913491343710452
57287,22,-1,,5244351988380735488,147.6312,-67.1395,5.699,7.9,0.58,0.02,6786.36767578125,2.481100082397461,nan,nan,nan,nan,371447996,7.6001,0.000474735771237297
57309,22,-1,,4056752402428456832,265.8754,-30.177,8.055,7.72,0.38,0.0,7327.23974609375,1.9286999702453613,nan,nan,nan,nan,109103422,7.532,0.0004787448802076875
57470,22,-1,,6161481334618583936,202.6595,-38.8823,5.504,7.82,0.16,0.01,9841.1650390625,2.0480000972747803,nan,nan,8729.1591796875,3.814624309539795,461230237,7.7624,0.00047580653931615055
57646,22,-1,,6099080472034577664,217.1107,-45.8729,6.785,8.48,0.43,0.19,7289.505859375,1.6612000465393066,7448.0,4.409999847412109,nan,nan,127246209,8.2584,0.00048273359545272624
57714,22,-1,,6470519830886970880,313.1737,-53.2737,15.849,7.56,0.61,0.03,6382.2119140625,1.3840999603271484,nan,nan,nan,nan,166582002,7.2345,0.00047150346893766546
57922,22,-1,,6015637027078947328,237.1269,-32.0867,8.791,8.07,0.53,0.04,6815.37353515625,1.6850999593734741,nan,nan,nan,nan,442577704,7.7886,0.00047616859940542
57986,22,-1,,4121345996205457408,261.3719,-19.7409,7.454,8.2,0.44,0.0,7061.3876953125,1.7402000427246094,nan,nan,nan,nan,102513946,7.96646,0.0004792752689075553
58246,22,-1,,5953447034566025088,260.4128,-43.2406,6.127,10.25,0.71,0.03,6018.43798828125,1.1303999423980713,6394.0,4.820000171661377,nan,nan,217452722,9.8728,0.0005924620543227425
58250,22,-1,,5242441312041371136,150.3259,-70.7281,14.145,7.31,0.63,0.02,6282.6435546875,1.8309999704360962,6561.0,4.199999809265137,nan,nan,372161587,6.9787,0.00047021368429404046
58252,22,-1,,5240293450472486784,165.1486,-65.1508,6.834,9.58,0.69,0.0,6138.65625,1.3651000261306763,6466.0,4.329999923706055,nan,nan,466208002,9.2223,0.0005255279303230657
58432,22,-1,,4146800446275616256,271.283,-14.9543,6.681,9.33,1.04,0.01,6358.27734375,2.2360999584198,6491.0,4.150000095367432,nan,nan,361898230,8.7962,0.0005076736853082026
58605,22,-1,,5436766351438923776,143.7989,-35.8238,14.686,6.37,0.56,0.0,6546.67041015625,2.4102001190185547,6822.0,4.28000020980835,nan,nan,25321576,6.0725,0.00046709776132455996
58612,22,-1,,6111335598580052736,210.4402,-39.4387,9.011,7.51,0.23,0.11,nan,nan,nan,nan,8302.4501953125,4.218916893005371,179099805,7.4091,0.00047271947455994806
58661,22,-1,,6033086139195842432,252.6939,-27.9021,9.065,8.74,0.63,0.03,nan,nan,6411.0,4.269999980926514,nan,nan,14815752,8.41167,0.0004863428125917966
58708,22,-1,,6706568484702446720,275.0071,-48.7654,6.554,6.53,0.18,0.04,9658.2099609375,2.9809000492095947,nan,nan,nan,nan,326826240,6.4536,0.0004680590281905254
58715,22,-1,,6207308017194090240,229.7178,-32.8562,5.15,9.92,0.88,0.0,nan,nan,6325.0,4.079999923706055,nan,nan,272345384,9.4626,0.0005175750501454411
58747,22,-1,,6765146371119429376,294.9982,-27.536,6.43,8.51,0.52,0.01,7032.26904296875,1.8854999542236328,nan,nan,nan,nan,96928906,8.23638,0.00048185160932180817
58780,22,-1,,6007401444457008128,231.2338,-37.5017,7.487,8.43,0.55,0.05,6664.5234375,1.7125999927520752,6707.0,4.119999885559082,nan,nan,148901155,8.1471,0.0004807425321000997
58847,22,-1,,5322206718812246656,125.7297,-52.1236,13.652,5.88,0.01,0.01,9554.205078125,1.7374999523162842,nan,nan,nan,nan,388632909,5.9193,0.0004668251439650492
58967,22,-1,,5963792167643165696,256.3417,-44.3931,4.757,8.0,0.17,0.01,nan,nan,7775.0,4.289999961853027,9706.4208984375,4.103359222412109,124992198,7.9511,0.0004838649065936009
59021,22,-1,,6098288690525428608,218.0175,-46.1,7.383,8.53,0.41,0.16,7184.21826171875,1.4852999448776245,nan,nan,nan,nan,127731749,8.3161,0.00048379750327249676
59146,22,-1,,5963910154646834432,254.1575,-46.2817,4.837,8.29,0.28,0.01,9778.0283203125,1.947100043296814,nan,nan,nan,nan,247693255,8.1812,0.0004894110428945909
59168,22,-1,,6706600851576492032,275.8204,-48.3611,9.614,7.32,0.41,0.0,7307.60009765625,1.982100009918213,nan,nan,nan,nan,160800444,7.1122,0.00047084853192304305
59260,22,-1,,6712955925700304896,288.2528,-43.3479,5.065,10.0,0.59,0.0,6700.07421875,1.3209999799728394,6387.0,4.320000171661377,nan,nan,61564172,9.6837,0.0005291232425972474
59418,22,-1,,6010597896572331520,239.271,-35.9277,7.094,6.88,0.15,0.04,9701.8447265625,2.2629001140594482,nan,nan,nan,nan,58651139,6.8318,0.00046948784877585997
59420,22,-1,,6010573741675344640,238.7484,-36.2961,7.436,9.02,0.63,0.22,6333.11865234375,1.5044000148773193,nan,nan,nan,nan,301087756,8.6873,0.0004917285237315784
59429,22,-1,,6010622360705688448,240.3441,-36.9746,4.38,9.89,0.68,0.01,nan,nan,nan,nan,7513.8369140625,3.9878957271575928,59235933,9.5341,0.0005256909987493713
59493,22,-1,,5430952614988543104,141.3998,-37.2704,8.285,8.81,0.56,0.0,6600.72705078125,1.3460999727249146,nan,nan,nan,nan,4805528,8.5182,0.0004890414677373658
59553,22,-1,,6003114689151353856,232.3462,-40.164,5.92,8.71,0.58,0.17,6508.87451171875,2.022200107574463,6522.0,3.930000066757202,nan,nan,149294136,8.4093,0.0004855282767045163
59584,22,-1,,4054061274697305856,266.6907,-32.4561,5.722,8.42,0.46,0.01,7273.19287109375,2.083400011062622,nan,nan,nan,nan,111895987,8.1947,0.0004896497380416183
59694,22,-1,,5324919802424431232,133.6114,-50.1217,7.049,9.17,0.62,0.0,6400.61865234375,1.4242000579833984,6562.0,4.380000114440918,nan,nan,400133505,8.8488,0.0005097642245218865
59790,22,-1,,5806595363842823552,243.5075,-72.3276,11.056,8.27,0.61,0.03,6485.69677734375,1.3825000524520874,6575.0,4.349999904632568,nan,nan,426427912,7.9484,0.0004780798566187716
59853,22,-1,,6098444133982149376,220.4459,-46.2793,4.898,10.02,0.63,0.01,6383.59619140625,1.4364999532699585,6795.0,4.400000095367432,nan,nan,129062381,9.6869,0.0005343930220225944
59886,22,-1,,6013338944686302336,235.4716,-34.889,9.007,8.28,0.54,0.13,6693.29150390625,1.5293999910354614,nan,nan,nan,nan,8420443,8.0034,0.0004787540954546744
59896,22,-1,,6489909443564308224,349.242,-62.0013,48.876,5.5,0.67,0.01,6132.66357421875,1.2283999919891357,6505.0,4.690000057220459,nan,nan,234968549,5.1718,0.00046576064635161417
59992,22,-1,,6318398651972112512,232.5625,-8.0541,6.59,8.75,0.5,0.0,7121.62939453125,1.6019999980926514,nan,nan,nan,nan,37228007,8.49008,0.0004862272709243502
60344,22,-1,,5486102876987060864,113.4193,-57.7633,5.369,9.98,0.63,0.01,6351.04931640625,1.2878999710083008,6463.0,4.329999923706055,nan,nan,340137832,9.6523,0.0005285061344469194
60445,22,-1,,5890680485547870592,231.5683,-48.6387,13.169,7.93,0.62,0.0,6363.61328125,1.3686000108718872,6437.0,4.25,nan,nan,141691963,7.6007,0.0004753734329078429
60545,22,-1,,5449746017482539904,162.4874,-34.0582,8.799,5.58,0.05,0.0,8897.8193359375,4.1427998542785645,nan,nan,nan,nan,48780499,5.604,0.0004662519316798256
60632,22,-1,,5486228358750542464,113.9856,-56.6978,4.832,9.25,0.38,0.01,7312.705078125,1.5326000452041626,nan,nan,nan,nan,340216382,9.0596,0.0005019012890810361
60701,22,-1,,5990357124472942848,245.0546,-46.3492,5.28,8.0,0.16,0.08,nan,nan,nan,nan,9865.283203125,4.11342716217041,221262458,7.9591,0.00048314651031144365
61016,22,-1,,5246252215047293056,151.4823,-65.2366,5.08,8.19,0.19,0.01,10087.0498046875,1.8092000484466553,8227.0,4.53000020980835,nan,nan,375215895,8.1103,0.00048183990766891536
61053,22,-1,,5982616493898390272,239.3687,-50.2698,8.605,7.84,0.31,0.22,7643.99365234375,1.562000036239624,nan,nan,7722.3935546875,3.9354774951934814,292566342,7.6917,0.00047883030739663025
61104,22,-1,,5428936385543864832,136.8862,-39.832,7.12,7.85,0.23,0.01,8009.298828125,1.6677000522613525,nan,nan,nan,nan,192060892,7.7441,0.0004776690664489217
61506,22,-1,,6722925919194071424,277.8724,-42.0974,7.168,8.05,0.23,0.0,8007.8701171875,1.5650999546051025,nan,nan,nan,nan,91235807,7.9383,0.000478015512510937
61539,22,-1,,5962957329056628480,257.3755,-46.5413,7.392,8.71,0.51,0.11,6831.13232421875,1.4896999597549438,nan,nan,nan,nan,381441805,8.4522,0.0004934763214291651
61786,22,-1,,6262167840625509504,236.429,-15.1762,5.265,10.57,0.81,0.0,5663.63037109375,1.322700023651123,6335.0,4.159999847412109,nan,nan,294719850,10.1478,0.0005616105678991607
61852,22,-1,,6046821272776093184,252.4351,-24.6409,9.754,6.71,0.18,0.04,10084.7900390625,1.815999984741211,8188.0,4.539999961853027,nan,nan,191149891,6.63664,0.00046871011913662033
61917,22,-1,,6095178206488363264,209.4212,-47.0096,8.557,7.28,0.08,0.21,9651.7333984375,1.5724999904632568,nan,nan,nan,nan,420522238,7.2655,0.00047181869878605754
61946,22,-1,,6146871161547798016,188.3699,-41.4141,11.241,6.64,0.31,0.01,7573.53173828125,2.1296000480651855,nan,nan,nan,nan,144115005,6.4846,0.00046812976982998385
61963,22,-1,,6235685931272364672,239.0757,-25.4419,6.096,9.17,0.61,0.07,6719.3720703125,1.5888999700546265,nan,nan,nan,nan,77534050,8.84751,0.000494843619578563
